EmployeeID,Turnover,Age,BusinessTravel,Department,DistanceFromHome,Education,EducationField,EnvironmentSatisfaction,Gender,JobInvolvement,JobRole,JobSatisfaction,MaritalStatus,Wages,CompaniesWorked,OverTime,SalaryHike,PerfoRating,StockOption,TotalWorkingYears,TrainingLastYear,WorkLifeBalance,YearsAtCompany,YearsInCurrentRole,YearsSinceLastPromotion,YearsWithCurrManager
1275,No,26,Travel_Rarely,Research & Development,4,2,Life Sciences,3,Male,3,Research Scientist,4,Single,2875,1,Yes,20,4,No,8,2,2,8,5,2,2
1277,Yes,45,Travel_Rarely,Sales,2,3,Marketing,1,Female,1,Manager,2,Single,18824,2,Yes,16,3,No,26,2,3,24,10,1,11
1278,No,55,Non-Travel,Research & Development,8,1,Medical,4,Male,2,Healthcare Representative,2,Divorced,13577,1,Yes,15,3,Yes,34,3,3,33,9,15,0
1279,Yes,21,Travel_Frequently,Research & Development,10,2,Life Sciences,1,Female,2,Laboratory Technician,3,Single,2625,1,No,20,4,No,2,2,1,2,2,2,2
1280,No,46,Travel_Rarely,Sales,4,2,Marketing,4,Female,2,Manager,2,Married,18789,2,No,14,3,Yes,26,2,3,11,4,0,8
1281,No,34,Travel_Rarely,Sales,2,3,Marketing,3,Female,3,Sales Executive,1,Single,4538,0,Yes,12,3,No,4,3,3,3,2,0,2
1282,No,51,Travel_Frequently,Sales,9,3,Life Sciences,4,Male,3,Manager,2,Divorced,19847,4,Yes,24,4,Yes,31,5,2,29,10,11,10
1283,No,59,Travel_Rarely,Research & Development,18,4,Medical,4,Male,3,Manufacturing Director,4,Single,10512,6,No,12,3,No,25,6,2,9,7,5,4
1285,No,34,Travel_Frequently,Research & Development,19,3,Medical,3,Female,3,Laboratory Technician,2,Divorced,4444,4,No,13,3,Yes,15,2,4,11,8,5,10
1286,No,28,Travel_Frequently,Research & Development,1,4,Medical,4,Male,3,Laboratory Technician,3,Single,2154,0,Yes,11,3,No,5,2,2,4,2,0,2
1288,No,44,Travel_Rarely,Research & Development,4,2,Life Sciences,3,Male,4,Manager,1,Divorced,19190,1,No,14,3,Yes,26,4,2,25,9,14,13
1289,No,34,Travel_Frequently,Human Resources,11,3,Life Sciences,3,Male,2,Human Resources,2,Married,4490,4,No,11,3,Yes,14,5,4,10,9,1,8
1291,No,35,Travel_Rarely,Research & Development,6,1,Life Sciences,3,Male,3,Research Scientist,3,Married,3506,0,Yes,14,3,No,4,3,3,3,2,2,2
1292,No,42,Travel_Rarely,Research & Development,7,4,Medical,2,Female,4,Research Scientist,2,Married,2372,6,Yes,16,3,No,18,2,3,1,0,0,0
1293,No,43,Travel_Rarely,Sales,4,4,Marketing,4,Female,2,Sales Executive,4,Single,10231,3,No,14,3,No,23,3,4,21,7,15,17
1294,No,36,Travel_Rarely,Research & Development,2,4,Life Sciences,3,Female,3,Manufacturing Director,2,Single,5410,9,Yes,11,3,No,18,2,3,16,14,5,12
1295,Yes,44,Travel_Rarely,Research & Development,15,3,Medical,1,Female,3,Healthcare Representative,4,Married,7978,1,No,11,3,Yes,10,2,3,10,7,0,5
1296,No,28,Travel_Frequently,Research & Development,2,3,Life Sciences,4,Male,2,Laboratory Technician,4,Married,3867,1,Yes,12,3,Yes,2,2,3,2,2,2,2
1297,No,51,Travel_Frequently,Research & Development,6,2,Medical,2,Female,2,Laboratory Technician,3,Single,2838,0,No,14,3,No,8,6,2,7,0,7,7
1298,No,30,Non-Travel,Research & Development,9,2,Medical,3,Female,3,Manufacturing Director,3,Single,4695,7,Yes,18,3,No,10,3,3,8,4,1,7
1299,Yes,29,Travel_Rarely,Research & Development,7,3,Technical Degree,2,Female,3,Laboratory Technician,3,Divorced,3339,3,Yes,13,3,Yes,10,2,3,7,7,7,7
1301,No,28,Travel_Rarely,Research & Development,1,3,Technical Degree,4,Male,3,Research Scientist,1,Single,2080,2,No,11,3,No,5,2,2,3,2,1,2
1303,No,25,Travel_Rarely,Research & Development,1,3,Medical,4,Female,3,Research Scientist,2,Single,2096,1,No,18,3,No,2,3,2,2,2,2,1
1304,No,32,Travel_Rarely,Sales,8,3,Medical,3,Male,4,Sales Executive,4,Married,6209,1,No,15,3,Yes,10,4,4,10,7,0,8
1306,No,45,Travel_Frequently,Research & Development,25,3,Medical,2,Female,3,Manager,2,Single,18061,3,No,22,4,No,22,4,3,0,0,0,0
1307,No,39,Travel_Rarely,Research & Development,13,4,Medical,3,Female,2,Manager,2,Divorced,17123,6,Yes,13,3,Yes,21,4,3,19,9,15,2
1308,No,58,Travel_Rarely,Research & Development,23,4,Life Sciences,1,Male,3,Research Scientist,3,Divorced,2372,1,No,12,3,Yes,2,3,3,2,2,2,2
1309,Yes,32,Travel_Rarely,Research & Development,7,2,Life Sciences,4,Male,3,Laboratory Technician,3,Married,4883,1,No,18,3,Yes,10,3,3,10,4,1,1
1310,Yes,39,Travel_Rarely,Research & Development,23,3,Medical,3,Male,3,Research Scientist,1,Single,3904,0,No,13,3,No,6,2,3,5,2,0,3
1311,No,30,Travel_Rarely,Research & Development,6,3,Technical Degree,1,Female,2,Laboratory Technician,4,Married,4627,0,No,12,3,Yes,10,6,3,9,2,6,7
1312,No,36,Travel_Rarely,Research & Development,10,4,Technical Degree,4,Female,3,Healthcare Representative,3,Married,7094,3,No,12,3,No,10,0,3,7,7,1,7
1314,No,46,Travel_Rarely,Human Resources,1,2,Life Sciences,4,Female,3,Human Resources,1,Single,3423,6,No,12,3,No,10,3,4,7,6,5,7
1315,No,28,Non-Travel,Research & Development,1,3,Life Sciences,3,Female,1,Laboratory Technician,4,Married,6674,0,No,11,3,Yes,10,6,3,9,8,7,5
1317,No,50,Travel_Rarely,Research & Development,28,3,Life Sciences,4,Female,3,Research Director,1,Married,16880,4,Yes,11,3,No,25,2,3,3,2,1,2
1318,Yes,40,Travel_Rarely,Sales,25,4,Marketing,4,Male,2,Sales Executive,2,Single,9094,2,Yes,12,3,No,9,2,3,5,4,1,0
1319,Yes,52,Travel_Rarely,Sales,5,3,Life Sciences,2,Male,3,Sales Executive,2,Single,8446,9,Yes,19,3,No,10,2,2,8,7,7,7
1321,No,30,Travel_Rarely,Research & Development,17,4,Medical,2,Female,3,Manager,1,Married,11916,1,Yes,23,4,Yes,9,2,3,9,1,0,8
1322,No,39,Travel_Rarely,Research & Development,18,2,Life Sciences,1,Male,3,Manufacturing Director,3,Single,4534,0,No,11,3,No,9,6,3,8,7,1,7
1324,No,31,Non-Travel,Sales,2,4,Life Sciences,4,Female,3,Sales Executive,3,Divorced,9852,1,Yes,19,3,Yes,10,5,2,10,8,9,6
1329,No,41,Non-Travel,Sales,10,2,Medical,3,Male,1,Sales Executive,2,Single,6151,1,No,13,3,No,19,4,3,19,2,11,9
1331,Yes,31,Travel_Frequently,Sales,1,3,Life Sciences,4,Female,3,Sales Representative,2,Single,2302,1,Yes,11,3,No,3,2,4,3,2,2,2
1333,Yes,44,Travel_Rarely,Research & Development,3,3,Life Sciences,1,Male,3,Laboratory Technician,1,Married,2362,4,No,12,3,No,10,4,4,3,2,1,2
1334,No,42,Non-Travel,Research & Development,2,1,Life Sciences,3,Male,3,Manager,3,Married,17861,0,Yes,13,3,No,21,3,2,20,8,2,10
1336,No,55,Travel_Rarely,Research & Development,2,2,Medical,4,Female,1,Manager,3,Married,19187,4,No,14,3,Yes,23,5,3,19,9,9,11
1338,No,56,Travel_Rarely,Human Resources,8,4,Life Sciences,4,Male,3,Manager,2,Single,19717,6,No,14,3,No,36,4,3,7,3,7,7
1340,No,40,Non-Travel,Research & Development,16,2,Life Sciences,3,Male,3,Research Scientist,3,Divorced,3544,9,No,16,3,Yes,6,0,3,4,2,0,0
1344,No,34,Travel_Rarely,Research & Development,9,3,Life Sciences,4,Male,3,Healthcare Representative,4,Divorced,8500,0,No,11,3,Yes,10,0,2,9,7,1,6
1346,No,40,Travel_Rarely,Research & Development,2,3,Life Sciences,3,Male,3,Research Scientist,4,Single,4661,1,No,13,3,No,9,4,3,9,8,8,8
1349,No,41,Travel_Frequently,Sales,1,3,Marketing,3,Female,3,Sales Executive,1,Divorced,4103,0,No,17,3,Yes,10,2,3,9,3,1,7
1350,No,35,Travel_Frequently,Research & Development,4,4,Life Sciences,3,Male,3,Research Scientist,3,Single,4249,1,Yes,11,3,No,9,3,3,9,6,1,1
1352,No,51,Travel_Rarely,Human Resources,5,3,Life Sciences,3,Male,3,Manager,2,Divorced,14026,1,Yes,11,3,Yes,33,2,3,33,9,0,10
1355,No,38,Travel_Rarely,Sales,2,2,Life Sciences,2,Female,3,Sales Executive,1,Divorced,6893,3,No,15,3,Yes,11,3,3,7,7,1,7
1356,No,34,Travel_Rarely,Sales,15,2,Medical,3,Female,3,Sales Executive,1,Single,6125,1,No,12,3,No,10,6,4,10,8,9,6
1358,No,25,Travel_Rarely,Research & Development,19,1,Medical,4,Male,3,Laboratory Technician,4,Married,3669,3,No,11,3,Yes,7,6,2,3,2,1,2
1360,Yes,58,Travel_Rarely,Research & Development,7,4,Medical,3,Female,2,Manufacturing Director,1,Married,10008,7,Yes,14,3,No,31,0,2,10,9,5,9
1361,No,40,Travel_Rarely,Research & Development,1,4,Life Sciences,2,Male,3,Laboratory Technician,2,Married,2387,3,No,22,4,Yes,7,3,3,4,2,0,3
1362,No,36,Travel_Frequently,Sales,7,3,Marketing,1,Female,4,Sales Executive,1,Married,4639,2,No,16,3,Yes,17,2,2,15,7,6,13
1363,No,48,Travel_Rarely,Research & Development,4,3,Life Sciences,4,Male,3,Manufacturing Director,4,Single,7898,1,No,11,3,No,11,2,3,10,9,0,8
1364,No,27,Travel_Rarely,Sales,11,3,Medical,3,Female,4,Sales Representative,4,Married,2534,8,No,14,3,Yes,5,4,3,1,0,0,0
1367,No,51,Travel_Rarely,Research & Development,11,2,Technical Degree,4,Female,2,Manufacturing Director,2,Single,13142,3,No,16,3,No,29,1,2,5,2,0,3
1368,No,18,Non-Travel,Research & Development,1,3,Life Sciences,4,Female,3,Laboratory Technician,4,Single,1611,1,No,15,3,No,0,5,4,0,0,0,0
1369,No,35,Travel_Rarely,Research & Development,1,3,Medical,4,Female,2,Laboratory Technician,4,Married,5363,0,No,12,3,Yes,10,0,3,9,7,0,0
1371,No,27,Travel_Frequently,Sales,2,1,Life Sciences,4,Male,1,Sales Executive,4,Single,5071,3,No,20,4,No,8,3,3,6,2,0,0
1372,Yes,55,Travel_Rarely,Sales,13,4,Marketing,1,Male,4,Sales Executive,3,Single,13695,6,Yes,17,3,No,24,2,2,19,7,3,8
1373,No,56,Travel_Rarely,Research & Development,23,3,Life Sciences,4,Male,3,Manufacturing Director,2,Married,13402,4,Yes,12,3,Yes,33,0,3,19,16,15,9
1374,No,34,Non-Travel,Research & Development,26,1,Technical Degree,1,Female,2,Research Scientist,3,Divorced,2029,1,No,20,4,Yes,5,2,3,5,4,0,0
1375,No,40,Travel_Rarely,Research & Development,2,1,Medical,2,Female,4,Healthcare Representative,3,Divorced,6377,5,No,20,4,Yes,15,0,3,12,11,11,8
1377,No,34,Travel_Rarely,Research & Development,29,3,Medical,2,Male,3,Laboratory Technician,3,Married,5429,4,No,13,3,Yes,10,1,3,8,7,7,7
1379,Yes,31,Travel_Frequently,Sales,2,3,Life Sciences,3,Female,2,Sales Representative,4,Single,2785,7,No,14,3,No,3,3,4,1,0,0,0
1380,Yes,35,Travel_Frequently,Sales,18,4,Marketing,4,Female,3,Sales Executive,3,Married,4614,0,Yes,18,3,Yes,5,0,2,4,2,3,2
1382,No,38,Travel_Frequently,Research & Development,7,3,Life Sciences,4,Male,4,Research Scientist,3,Divorced,2610,1,No,11,3,Yes,4,2,3,4,2,0,3
1383,No,34,Travel_Rarely,Research & Development,2,4,Technical Degree,3,Female,3,Healthcare Representative,4,Single,6687,1,No,11,3,No,14,2,4,14,11,4,11
1387,No,28,Travel_Rarely,Sales,26,3,Life Sciences,3,Male,2,Sales Executive,1,Married,4724,1,No,11,3,Yes,5,0,3,5,3,0,4
1389,Yes,31,Travel_Rarely,Research & Development,22,4,Medical,4,Male,3,Manufacturing Director,3,Married,6179,1,Yes,15,3,Yes,10,3,2,10,2,6,7
1390,No,39,Travel_Rarely,Sales,21,4,Life Sciences,1,Male,2,Sales Executive,4,Married,6120,3,Yes,12,3,Yes,8,2,4,5,4,1,4
1391,No,51,Travel_Frequently,Sales,2,3,Marketing,2,Male,3,Sales Executive,2,Married,10596,2,No,11,3,No,14,5,3,4,2,3,2
1392,No,41,Travel_Frequently,Research & Development,22,3,Life Sciences,4,Female,3,Research Scientist,4,Divorced,5467,3,Yes,14,3,Yes,12,4,2,6,2,3,3
1394,No,37,Travel_Rarely,Research & Development,4,1,Life Sciences,3,Male,3,Research Scientist,3,Married,2996,7,Yes,15,3,No,8,2,3,6,4,1,3
1395,No,33,Travel_Frequently,Sales,5,1,Life Sciences,2,Male,3,Sales Executive,4,Married,9998,6,No,13,3,No,8,2,4,5,4,1,2
1396,No,32,Travel_Rarely,Sales,2,1,Marketing,3,Male,3,Sales Executive,2,Married,4078,0,Yes,13,3,Yes,4,3,2,3,2,1,2
1397,No,39,Non-Travel,Research & Development,25,2,Life Sciences,3,Male,3,Healthcare Representative,3,Married,10920,3,No,21,4,Yes,13,2,3,6,4,0,5
1399,No,25,Travel_Rarely,Sales,18,1,Life Sciences,1,Male,4,Sales Executive,3,Married,6232,2,No,11,3,No,6,3,2,3,2,1,2
1401,No,52,Travel_Frequently,Research & Development,28,2,Medical,4,Female,4,Manufacturing Director,3,Married,13247,2,Yes,11,3,Yes,24,3,2,5,3,0,2
1402,No,43,Travel_Rarely,Research & Development,6,3,Medical,1,Female,2,Research Scientist,3,Single,4081,1,Yes,14,3,No,20,3,1,20,7,1,8
1403,No,27,Travel_Rarely,Sales,10,3,Marketing,4,Female,2,Sales Executive,4,Married,5769,1,Yes,11,3,No,6,3,3,6,2,4,4
1405,Yes,27,Travel_Rarely,Research & Development,17,4,Life Sciences,4,Female,3,Research Scientist,3,Single,2394,1,Yes,13,3,No,8,2,3,8,2,7,7
1407,No,26,Travel_Rarely,Research & Development,2,1,Medical,1,Male,2,Research Scientist,4,Single,3904,0,No,12,3,No,5,2,3,4,3,1,1
1408,No,42,Travel_Rarely,Human Resources,10,3,Human Resources,3,Female,3,Manager,1,Married,16799,0,No,14,3,Yes,21,5,3,20,7,0,9
1409,No,52,Travel_Rarely,Research & Development,8,4,Other,3,Female,3,Laboratory Technician,1,Married,2950,9,No,13,3,No,12,2,1,5,4,0,4
1411,No,37,Travel_Rarely,Research & Development,11,3,Medical,1,Female,3,Laboratory Technician,3,Single,3629,4,No,18,3,No,8,6,3,3,2,0,2
1412,No,35,Travel_Frequently,Research & Development,18,2,Life Sciences,3,Male,3,Manufacturing Director,4,Single,9362,2,No,11,3,No,10,2,3,2,2,2,2
1415,No,25,Travel_Rarely,Research & Development,1,3,Technical Degree,1,Male,3,Laboratory Technician,4,Married,3229,4,No,11,3,Yes,7,2,2,3,2,0,2
1417,No,26,Travel_Rarely,Research & Development,7,3,Other,3,Male,4,Laboratory Technician,1,Single,3578,0,No,12,3,No,8,2,3,7,7,0,7
1419,No,29,Travel_Rarely,Human Resources,17,3,Other,2,Male,2,Human Resources,1,Single,7988,1,No,13,3,No,10,3,2,10,9,0,9
1420,Yes,49,Travel_Frequently,Research & Development,28,2,Life Sciences,1,Male,2,Laboratory Technician,1,Single,4284,3,No,20,4,No,20,2,3,4,3,1,3
1421,Yes,29,Travel_Frequently,Research & Development,14,1,Other,3,Female,3,Healthcare Representative,4,Single,7553,0,Yes,12,3,No,9,1,3,8,7,7,7
1422,No,54,Travel_Rarely,Research & Development,1,3,Medical,4,Female,3,Research Director,4,Single,17328,6,No,19,3,No,29,3,2,20,7,12,7
1423,No,58,Travel_Rarely,Research & Development,1,3,Medical,4,Female,3,Research Director,1,Married,19701,3,Yes,21,4,Yes,32,3,3,9,8,1,5
1424,No,55,Travel_Rarely,Research & Development,1,4,Medical,2,Male,4,Research Director,4,Divorced,14732,2,No,13,3,Yes,31,4,4,7,7,0,0
1425,No,36,Travel_Rarely,Sales,3,4,Marketing,1,Female,3,Sales Executive,2,Single,9278,3,Yes,16,3,No,15,3,3,5,4,0,1
1427,Yes,31,Travel_Frequently,Sales,1,4,Life Sciences,2,Female,1,Sales Representative,3,Single,1359,1,No,12,3,No,1,3,3,1,0,0,0
1428,No,30,Travel_Rarely,Sales,7,4,Marketing,4,Female,3,Sales Executive,1,Divorced,4779,7,No,14,3,Yes,8,3,3,3,2,0,2
1430,No,31,Travel_Rarely,Research & Development,8,5,Life Sciences,1,Female,3,Research Director,2,Single,16422,3,No,11,3,No,9,3,4,3,2,1,0
1431,No,34,Travel_Frequently,Research & Development,1,4,Other,4,Male,3,Research Scientist,1,Divorced,2996,5,No,14,3,Yes,10,2,3,4,3,1,3
1433,Yes,31,Travel_Rarely,Research & Development,8,3,Life Sciences,1,Female,2,Research Scientist,2,Single,1261,1,No,12,3,No,1,3,4,1,0,0,0
1434,No,27,Travel_Rarely,Research & Development,11,1,Life Sciences,2,Male,3,Laboratory Technician,1,Married,2099,0,No,14,3,No,6,3,4,5,0,1,4
1435,No,36,Travel_Rarely,Research & Development,4,4,Life Sciences,1,Male,2,Laboratory Technician,4,Single,5810,1,No,16,3,No,10,2,2,10,4,1,8
1436,No,36,Travel_Rarely,Sales,16,4,Marketing,3,Female,2,Sales Executive,1,Married,5647,4,No,13,3,Yes,11,3,2,3,2,0,2
1438,No,47,Travel_Rarely,Research & Development,1,3,Technical Degree,1,Male,3,Research Scientist,4,Married,3420,7,No,12,3,Yes,17,2,2,6,5,1,2
1439,Yes,25,Travel_Rarely,Sales,9,2,Life Sciences,1,Male,2,Sales Representative,1,Married,4400,3,No,12,3,No,6,2,3,3,2,2,2
1440,No,37,Non-Travel,Research & Development,5,2,Technical Degree,3,Male,4,Laboratory Technician,3,Single,3500,0,No,14,3,No,7,2,1,6,5,1,3
1441,No,56,Travel_Rarely,Research & Development,1,2,Life Sciences,1,Female,3,Research Scientist,1,Married,2066,2,No,22,4,Yes,5,3,4,3,2,1,0
1443,No,47,Travel_Rarely,Research & Development,2,4,Medical,1,Female,3,Research Director,3,Married,17169,3,No,19,3,Yes,26,2,4,20,17,5,6
1445,No,24,Travel_Rarely,Sales,4,1,Medical,4,Female,3,Sales Executive,3,Married,4162,1,Yes,12,3,Yes,5,3,3,5,4,0,3
1446,No,32,Travel_Rarely,Sales,7,5,Marketing,4,Male,3,Sales Executive,4,Married,9204,4,No,12,3,Yes,7,3,2,4,3,0,3
1447,No,34,Travel_Rarely,Research & Development,1,3,Life Sciences,4,Female,2,Laboratory Technician,2,Married,3294,5,No,17,3,Yes,7,2,2,5,4,0,2
1448,No,41,Travel_Rarely,Research & Development,5,5,Medical,2,Male,4,Research Scientist,3,Married,2127,2,Yes,12,3,No,7,5,2,4,2,0,3
1449,No,40,Non-Travel,Research & Development,9,4,Other,3,Male,3,Laboratory Technician,3,Divorced,3975,3,No,11,3,Yes,11,2,4,8,7,0,7
1453,No,31,Travel_Rarely,Sales,8,2,Life Sciences,1,Male,3,Sales Executive,4,Divorced,10793,1,No,18,3,Yes,13,5,3,13,7,9,9
1457,Yes,46,Travel_Rarely,Sales,9,3,Marketing,1,Male,3,Sales Executive,4,Divorced,10096,4,No,11,3,Yes,28,1,4,7,7,4,3
1458,Yes,39,Non-Travel,Research & Development,2,3,Life Sciences,1,Female,2,Laboratory Technician,1,Single,3646,2,Yes,23,4,No,11,2,4,1,0,0,0
1459,Yes,31,Travel_Frequently,Research & Development,1,5,Life Sciences,3,Female,4,Manufacturing Director,2,Single,7446,1,No,11,3,No,10,2,3,10,8,4,7
1460,No,45,Travel_Rarely,Research & Development,20,3,Medical,2,Male,1,Healthcare Representative,1,Divorced,10851,2,Yes,18,3,Yes,24,2,3,7,7,0,7
1461,No,31,Travel_Rarely,Human Resources,8,2,Medical,4,Female,4,Human Resources,2,Single,2109,9,No,18,3,No,8,3,3,3,2,0,2
1464,Yes,31,Travel_Frequently,Research & Development,2,3,Life Sciences,2,Male,3,Laboratory Technician,4,Married,3722,6,Yes,13,3,Yes,7,2,1,2,2,2,2
1465,No,45,Travel_Rarely,Research & Development,29,3,Technical Degree,2,Male,3,Manufacturing Director,4,Married,9380,4,Yes,18,3,Yes,10,4,4,3,1,1,2
1466,No,48,Travel_Rarely,Sales,7,3,Marketing,3,Male,3,Sales Executive,1,Divorced,5486,4,No,11,3,Yes,15,3,3,2,2,2,2
1467,Yes,34,Travel_Rarely,Human Resources,9,4,Technical Degree,1,Female,3,Human Resources,3,Married,2742,1,No,15,3,No,2,0,3,2,2,2,2
1468,No,40,Non-Travel,Research & Development,8,1,Medical,4,Male,2,Research Director,2,Divorced,13757,2,No,11,3,Yes,16,5,3,9,8,4,8
1469,No,28,Travel_Rarely,Sales,5,3,Medical,4,Male,3,Sales Executive,1,Single,8463,0,No,18,3,No,6,4,3,5,4,1,3
1471,No,44,Non-Travel,Research & Development,5,3,Life Sciences,3,Male,2,Laboratory Technician,3,Single,3162,3,No,14,3,No,7,5,3,5,2,0,3
1472,No,53,Travel_Rarely,Research & Development,2,3,Medical,4,Male,4,Research Director,2,Single,16598,4,No,12,3,No,35,2,2,9,8,8,8
1473,No,49,Travel_Rarely,Research & Development,5,4,Technical Degree,1,Male,3,Healthcare Representative,3,Married,6651,2,No,14,3,Yes,20,0,2,3,2,1,2
1474,No,40,Travel_Rarely,Research & Development,2,3,Medical,3,Male,3,Research Scientist,3,Divorced,2345,2,No,14,3,Yes,8,3,4,3,1,1,2
1475,No,44,Travel_Rarely,Research & Development,20,3,Life Sciences,4,Male,3,Research Scientist,2,Single,3420,1,No,13,3,No,6,3,2,5,2,1,3
1477,No,33,Travel_Frequently,Sales,7,3,Medical,4,Male,3,Sales Executive,1,Married,4373,0,No,14,3,Yes,5,2,3,4,3,0,3
1478,No,34,Travel_Rarely,Sales,3,3,Other,4,Male,1,Sales Executive,1,Single,4759,3,No,18,3,No,15,2,3,13,9,3,12
1479,No,30,Travel_Rarely,Sales,16,1,Life Sciences,4,Male,3,Sales Executive,3,Married,5301,8,No,15,3,Yes,4,2,2,2,1,2,2
1480,No,42,Travel_Frequently,Research & Development,9,2,Medical,1,Female,3,Laboratory Technician,4,Single,3673,1,No,13,3,No,12,3,3,12,9,5,8
1481,No,44,Travel_Frequently,Sales,1,5,Marketing,1,Female,3,Sales Executive,3,Married,4768,7,No,12,3,Yes,11,4,2,1,0,0,0
1482,No,30,Non-Travel,Research & Development,7,3,Technical Degree,3,Male,3,Research Scientist,3,Divorced,1274,1,No,13,3,Yes,1,2,2,1,0,0,0
1483,No,57,Travel_Rarely,Research & Development,1,2,Life Sciences,2,Male,4,Research Scientist,3,Married,4900,0,No,24,4,Yes,13,2,2,12,9,2,8
1484,No,49,Travel_Rarely,Research & Development,7,4,Life Sciences,3,Male,3,Healthcare Representative,2,Divorced,10466,3,No,14,3,Yes,29,3,3,8,7,0,7
1485,No,34,Travel_Frequently,Research & Development,15,3,Medical,2,Male,3,Research Director,1,Divorced,17007,7,No,14,3,Yes,16,3,2,14,8,6,9
1486,Yes,28,Travel_Frequently,Sales,1,3,Technical Degree,1,Male,3,Sales Representative,3,Married,2909,3,No,15,3,Yes,5,3,4,3,2,1,2
1487,Yes,29,Travel_Frequently,Sales,13,3,Technical Degree,1,Female,3,Sales Executive,2,Single,5765,5,No,11,3,No,7,4,1,5,3,0,0
1489,Yes,34,Travel_Rarely,Sales,24,4,Medical,1,Female,2,Sales Executive,2,Single,4599,0,Yes,23,4,No,16,2,4,15,9,10,10
1492,No,35,Travel_Rarely,Sales,7,1,Life Sciences,4,Male,3,Sales Representative,3,Married,2404,1,No,13,3,Yes,1,3,3,1,0,0,0
1494,Yes,24,Travel_Frequently,Research & Development,9,3,Medical,2,Male,3,Laboratory Technician,1,Single,3172,2,Yes,11,3,No,4,2,2,0,0,0,0
1495,No,24,Non-Travel,Sales,13,2,Life Sciences,4,Female,3,Sales Representative,2,Married,2033,1,No,13,3,Yes,1,2,3,1,0,0,0
1496,No,44,Travel_Frequently,Research & Development,2,1,Medical,2,Male,3,Manufacturing Director,3,Single,10209,5,Yes,18,3,No,16,2,2,2,2,2,2
1497,No,29,Travel_Rarely,Sales,19,3,Life Sciences,3,Male,2,Sales Executive,3,Divorced,8620,1,No,14,3,Yes,10,3,3,10,7,0,4
1499,No,30,Travel_Rarely,Human Resources,1,3,Life Sciences,3,Male,3,Human Resources,3,Divorced,2064,0,No,21,4,Yes,6,3,4,5,3,1,3
1501,No,55,Travel_Rarely,Research & Development,4,4,Life Sciences,4,Male,3,Healthcare Representative,3,Married,4035,0,Yes,16,3,No,4,2,3,3,2,1,2
1502,No,33,Travel_Rarely,Research & Development,4,4,Medical,1,Female,2,Laboratory Technician,2,Married,3838,8,No,11,3,No,8,5,3,5,4,0,2
1503,No,47,Travel_Rarely,Sales,14,3,Medical,3,Female,3,Sales Executive,3,Married,4591,3,Yes,17,3,Yes,11,4,2,5,4,1,2
1504,Yes,28,Travel_Frequently,Research & Development,2,2,Medical,3,Male,2,Laboratory Technician,1,Single,2561,7,No,11,3,No,8,2,2,0,0,0,0
1506,No,28,Travel_Rarely,Research & Development,1,3,Life Sciences,1,Male,2,Research Scientist,3,Divorced,1563,1,No,14,3,Yes,1,2,1,1,0,0,0
1507,No,28,Travel_Frequently,Sales,7,3,Life Sciences,3,Male,3,Sales Executive,1,Single,4898,0,No,14,3,No,5,5,3,4,2,1,3
1509,No,49,Travel_Rarely,Research & Development,3,2,Medical,3,Female,2,Laboratory Technician,1,Married,4789,4,No,25,4,Yes,10,3,3,3,2,1,2
1513,No,29,Travel_Frequently,Research & Development,2,1,Life Sciences,4,Female,3,Laboratory Technician,2,Married,3180,0,No,13,3,Yes,4,3,3,3,2,0,2
1514,No,28,Travel_Rarely,Research & Development,29,1,Life Sciences,3,Male,1,Manufacturing Director,2,Married,6549,1,No,14,3,Yes,8,2,2,8,6,1,7
1515,No,33,Travel_Rarely,Research & Development,8,5,Life Sciences,4,Male,3,Healthcare Representative,3,Single,6388,2,Yes,17,3,No,14,6,3,0,0,0,0
1516,No,32,Travel_Rarely,Research & Development,10,3,Medical,3,Male,3,Manager,4,Single,11244,2,No,25,4,No,10,5,4,5,2,0,0
1520,No,54,Travel_Frequently,Research & Development,11,4,Medical,2,Female,3,Manager,4,Divorced,16032,3,No,20,4,Yes,26,2,3,14,9,1,12
1522,Yes,29,Travel_Rarely,Research & Development,1,4,Technical Degree,1,Male,2,Research Scientist,1,Single,2362,6,No,13,3,No,11,2,1,9,7,0,7
1523,No,44,Travel_Rarely,Research & Development,28,3,Life Sciences,4,Male,3,Research Director,1,Married,16328,3,No,13,3,Yes,24,1,4,20,6,14,17
1525,No,39,Travel_Rarely,Research & Development,6,3,Life Sciences,2,Female,3,Manufacturing Director,2,Single,8376,4,No,18,3,No,9,3,3,2,0,2,2
